id,career_family,career,institution,location,institution_type,management_type,duration_years,annual_cost,admission_rate,monthly_income,scholarships,admitted,applicants,enrolled,duration_imputed_flag,monthly_income_imputed_flag,annual_cost_imputed_flag,admission_rate_imputed_flag,duration_years_imputed,monthly_income_imputed,annual_cost_imputed,admission_rate_imputed,income_score,admission_score,cost_score,duration_score
4528,Ecología y Medio Ambiente,Ingeniería Ambiental,Universidad José Carlos Mariátegui,Moquegua     ,Universidad,Privada,5.0,2680.0,89.0,0.0,SI,162.0,181.0,812.0,False,True,False,True,5.0,2576.0,2680.0,80.0,0.4841112295955129,0.8,0.24023252465488565,0.4
4529,Agropecuaria,Ingeniería Agronómica,Universidad José Carlos Mariátegui,Moquegua     ,Universidad,Privada,5.0,2680.0,65.0,0.0,SI,15.0,23.0,260.0,False,True,False,False,5.0,2366.0,2680.0,65.0,0.4357217993832695,0.65,0.24023252465488565,0.4
4530,Odontología,Odontología,Universidad José Carlos Mariátegui,Moquegua     ,Universidad,Privada,5.0,5000.0,88.0,0.0,SI,38.0,43.0,464.0,False,True,False,True,5.0,1792.0,5000.0,80.0,0.27761665886162723,0.8,0.18022760570935892,0.4
4531,Enfermería,Enfermería,Universidad José Carlos Mariátegui,Moquegua     ,Universidad,Privada,5.0,2680.0,89.0,1810.0,SI,71.0,79.0,213.0,False,False,False,True,5.0,1810.0,2680.0,80.0,0.2833030878785245,0.8,0.24023252465488565,0.4
4532,Obstetricia,Obstetricia,Universidad José Carlos Mariátegui,Moquegua     ,Universidad,Privada,5.0,2680.0,80.0,0.0,SI,29.0,36.0,23.0,False,True,False,False,5.0,1996.0,2680.0,80.0,0.338958836494294,0.8,0.24023252465488565,0.4
4533,Educación Inicial,Educación Inicial,Universidad José Carlos Mariátegui,Puno         ,Universidad,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,1442.0,135.0,80.0,0.15399061989962143,0.8,0.5271723663623523,0.4
4534,Contabilidad y Finanzas,Contabilidad,Universidad José Carlos Mariátegui,Puno         ,Universidad,Privada,0.0,0.0,0.0,2054.0,NO,0.0,0.0,0.0,True,False,True,True,5.0,2054.0,223.5,71.0,0.3552569188671667,0.71,0.4789314334153917,0.4
4535,Derecho,Derecho,Universidad José Carlos Mariátegui,Puno         ,Universidad,Privada,0.0,0.0,0.0,1946.0,NO,0.0,0.0,0.0,True,False,True,True,6.0,1946.0,232.0,64.0,0.32452423978933176,0.64,0.4753546355656274,0.19999999999999996
4536,Contabilidad y Finanzas,Contabilidad,Universidad José Carlos Mariátegui,Tacna        ,Universidad,Privada,0.0,0.0,0.0,2054.0,NO,0.0,0.0,0.0,True,False,True,True,5.0,2054.0,223.5,71.0,0.3552569188671667,0.71,0.4789314334153917,0.4
4537,Derecho,Derecho,Universidad José Carlos Mariátegui,Tacna        ,Universidad,Privada,0.0,0.0,0.0,1946.0,NO,0.0,0.0,0.0,True,False,True,True,6.0,1946.0,232.0,64.0,0.32452423978933176,0.64,0.4753546355656274,0.19999999999999996
4538,"Administración de Servicios Turísticos, Hotelería y Gastronomía","Turismo, Hotelería y Gastronomía",Universidad Juan Pablo II,Lima         ,Universidad,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,2008.0,153.0,78.5,0.34236935090096615,0.785,0.5152091007533911,0.4
4539,Derecho,Derecho y Ciencias Políticas,Universidad Juan Pablo II,Lima         ,Universidad,Privada,6.0,3000.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,6.0,2354.0,3000.0,64.0,0.4328284259694875,0.64,0.22938014127835382,0.19999999999999996
4540,Ingeniería de Sistemas y Cómputo,Ingeniería de Sistemas,Universidad Juan Pablo II,Lima         ,Universidad,Privada,5.0,0.0,100.0,0.0,NO,5.0,5.0,46.0,False,True,True,True,5.0,2839.0,200.0,80.0,0.5394318176393554,0.8,0.48957352623788175,0.4
4541,Odontología,Estomatología,Universidad Juan Pablo II,Lima         ,Universidad,Privada,5.0,0.0,90.0,0.0,NO,37.0,41.0,270.0,False,True,True,True,5.0,1792.0,4340.0,80.0,0.27761665886162723,0.8,0.19384972833870673,0.4
4542,Enfermería,Enfermería,Universidad Juan Pablo II,Lima         ,Universidad,Privada,5.0,0.0,100.0,0.0,NO,8.0,8.0,41.0,False,True,True,True,5.0,1985.5,196.5,80.0,0.33595778275924326,0.8,0.4912642298326657,0.4
4543,Negocios Internacionales,Administración de Negocios Internacionales,Universidad La Salle,Arequipa     ,Universidad,Privada,5.0,,65.0,0.0,SI,120.0,184.0,423.0,False,True,True,False,5.0,1970.0,5965.0,65.0,0.33149853827641595,0.65,0.16324592488167167,0.4
4544,Derecho,Derecho,Universidad La Salle,Arequipa     ,Universidad,Privada,6.0,,59.0,0.0,SI,80.0,135.0,260.0,False,True,True,False,6.0,2354.0,232.0,59.0,0.4328284259694875,0.59,0.4753546355656274,0.19999999999999996
4545,Ingeniería de Sistemas y Cómputo,Ingeniería de Software,Universidad La Salle,Arequipa     ,Universidad,Privada,5.0,,97.0,0.0,SI,38.0,39.0,101.0,False,True,True,True,5.0,2839.0,200.0,80.0,0.5394318176393554,0.8,0.48957352623788175,0.4
4546,Contabilidad y Finanzas,Contabilidad y Finanzas,Universidad Latinoamericana Cima,Tacna        ,Universidad,Privada,5.0,,92.0,0.0,SI,75.0,81.0,239.0,False,True,True,True,5.0,2254.0,223.5,80.0,0.4081273714219802,0.8,0.4789314334153917,0.4
4547,Derecho,Derecho,Universidad Latinoamericana Cima,Tacna        ,Universidad,Privada,6.0,2700.0,85.0,0.0,SI,53.0,62.0,117.0,False,True,False,True,6.0,2354.0,2700.0,80.0,0.4328284259694875,0.8,0.23951719720443876,0.19999999999999996
4548,Ecología y Medio Ambiente,Ingeniería Ambiental,Universidad Latinoamericana Cima,Tacna        ,Universidad,Privada,5.0,,75.0,0.0,SI,30.0,40.0,170.0,False,True,True,False,5.0,2576.0,149.0,75.0,0.4841112295955129,0.75,0.5177420591852049,0.4
4549,Odontología,Odontología,Universidad Latinoamericana Cima,Tacna        ,Universidad,Privada,5.0,,82.0,0.0,SI,56.0,68.0,112.0,False,True,True,True,5.0,1792.0,4340.0,80.0,0.27761665886162723,0.8,0.19384972833870673,0.4
4550,"Administración de Servicios Turísticos, Hotelería y Gastronomía",Administración de Negocios Turísticos y Hoteleros,Universidad Le Cordon Bleu,Lima         ,Universidad,Privada,5.0,,83.0,0.0,SI,30.0,36.0,131.0,False,True,True,True,5.0,2008.0,153.0,80.0,0.34236935090096615,0.8,0.5152091007533911,0.4
4551,Ingeniería en Industrias Alimentarias,Ingeniería de Industrias Alimentarias,Universidad Le Cordon Bleu,Lima         ,Universidad,Privada,5.0,,100.0,0.0,SI,12.0,12.0,61.0,False,True,True,True,5.0,2067.0,144.0,80.0,0.35884679732577063,0.8,0.5210049772668309,0.4
4552,Nutrición,"Nutrición, Salud y Técnicas Alimentarias",Universidad Le Cordon Bleu,Lima         ,Universidad,Privada,5.0,,65.0,0.0,SI,25.0,38.0,90.0,False,True,True,False,5.0,2351.0,156.0,65.0,0.4321027789704374,0.65,0.5133521904470348,0.4
4553,Educación Inicial,Educación Inicial,Universidad Marcelino Champagnat,Lima         ,Universidad,Privada,5.0,6300.0,93.0,0.0,SI,74.0,79.0,581.0,False,True,False,True,5.0,1442.0,6300.0,80.0,0.15399061989962143,0.8,0.15798779838556432,0.4
4554,Educación Primaria,Educación Primaria,Universidad Marcelino Champagnat,Lima         ,Universidad,Privada,5.0,6300.0,92.0,0.0,SI,35.0,38.0,540.0,False,True,False,True,5.0,1507.0,6300.0,80.0,0.17907265001090614,0.8,0.15798779838556432,0.4
4555,Psicología,Psicología,Universidad Marcelino Champagnat,Lima         ,Universidad,Privada,6.0,8100.0,88.0,0.0,SI,60.0,68.0,321.0,False,True,False,True,6.0,2206.0,8100.0,80.0,0.39587904608783103,0.8,0.13380296690117144,0.19999999999999996
4556,Administración de Empresas,Administración,Universidad Marcelino Champagnat,Lima         ,Universidad,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,2448.0,4260.0,70.0,0.4551091130009328,0.7,0.1956400029810189,0.4
4557,Contabilidad y Finanzas,Contabilidad,Universidad Marcelino Champagnat,Lima         ,Universidad,Privada,5.0,8100.0,100.0,0.0,SI,12.0,12.0,62.0,False,True,False,True,5.0,2254.0,8100.0,80.0,0.4081273714219802,0.8,0.13380296690117144,0.4
4558,Marketing,Marketing Empresarial,Universidad María Auxiliadora,Lima         ,Universidad,Privada,5.0,,100.0,0.0,NO,17.0,17.0,23.0,False,True,True,True,5.0,2248.0,5025.0,80.0,0.40661066539066626,0.8,0.17974766622169713,0.4
4559,Negocios Internacionales,Administración de Negocios Internacionales,Universidad María Auxiliadora,Lima         ,Universidad,Privada,5.0,,100.0,0.0,NO,129.0,129.0,227.0,False,True,True,True,5.0,1970.0,5965.0,80.0,0.33149853827641595,0.8,0.16324592488167167,0.4
4560,Contabilidad y Finanzas,Contabilidad y Finanzas,Universidad María Auxiliadora,Lima         ,Universidad,Privada,5.0,,100.0,0.0,NO,66.0,66.0,124.0,False,True,True,True,5.0,2254.0,223.5,80.0,0.4081273714219802,0.8,0.4789314334153917,0.4
4561,Enfermería,Enfermería,Universidad María Auxiliadora,Lima         ,Universidad,Privada,5.0,,100.0,0.0,NO,106.0,106.0,241.0,False,True,True,True,5.0,1985.5,196.5,80.0,0.33595778275924326,0.8,0.4912642298326657,0.4
4562,Farmacia y Bioquímica,Farmacia y Bioquímica,Universidad María Auxiliadora,Lima         ,Universidad,Privada,5.0,,100.0,0.0,NO,110.0,110.0,348.0,False,True,True,True,5.0,2609.5,144.0,80.0,0.4914638310019891,0.8,0.5210049772668309,0.4
4563,Derecho,Derecho del Mar y Servicios Aduaneros,Universidad Marítima del Perú,Callao       ,Universidad,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,6.0,2354.0,232.0,64.0,0.4328284259694875,0.64,0.4753546355656274,0.19999999999999996
4564,Ingeniería Naval y Aeronáutica,Ingeniería de Navegación y Marina Mercante,Universidad Marítima del Perú,Callao       ,Universidad,Privada,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,3320.0,6680.0,92.0,0.6285008768958275,0.92,0.15235164681860802,0.4
4565,Ingeniería Naval y Aeronáutica,Ingeniería del Transporte Marítimo y Gestión Logística Portuaria,Universidad Marítima del Perú,Callao       ,Universidad,Privada,5.0,18000.0,0.0,0.0,SI,0.0,0.0,0.0,False,True,False,True,5.0,3320.0,18000.0,92.0,0.6285008768958275,0.92,0.05695563882332089,0.4
4566,Administración de Empresas,Administración,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,100.0,15.0,2136.0,SI,62.0,412.0,610.0,False,False,False,False,5.0,2136.0,100.0,15.0,0.37753081899751295,0.15,0.5558091167229097,0.4
4567,Economía,Economía ,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,100.0,21.0,2334.0,SI,59.0,273.0,730.0,False,False,False,False,5.0,2334.0,100.0,21.0,0.4279732153558958,0.21,0.5558091167229097,0.4
4568,Contabilidad y Finanzas,Contabilidad,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,100.0,17.0,2731.0,SI,60.0,346.0,760.0,False,False,False,False,5.0,2731.0,100.0,17.0,0.5173611571004835,0.17,0.5558091167229097,0.4
4569,Zootecnia,Zootecnia,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,100.0,32.0,0.0,SI,58.0,178.0,428.0,False,True,False,False,5.0,2530.0,100.0,32.0,0.47385785150692056,0.32,0.5558091167229097,0.4
4570,Ingeniería de Sistemas y Cómputo,Ingeniería de Sistemas e Informática,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,200.0,22.0,0.0,SI,49.0,217.0,471.0,False,True,False,False,5.0,2839.0,200.0,22.0,0.5394318176393554,0.22,0.48957352623788175,0.4
4571,Ingeniería en Industrias Alimentarias,Ingeniería de Industrias Alimentarias,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,100.0,31.0,0.0,SI,57.0,183.0,403.0,False,True,False,False,5.0,2067.0,100.0,31.0,0.35884679732577063,0.31,0.5558091167229097,0.4
4572,Ingeniería Mecánica,Ingeniería Mecánica Eléctrica,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,0.0,0.0,0.0,0.0,NO,0.0,0.0,0.0,True,True,True,True,5.0,3174.0,120.0,34.5,0.6029074600181362,0.345,0.5384201927800261,0.4
4573,Ecología y Medio Ambiente,Ingeniería Ambiental,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,100.0,19.0,2713.0,SI,66.0,340.0,626.0,False,False,False,False,5.0,2713.0,100.0,19.0,0.513598065951279,0.19,0.5558091167229097,0.4
4574,Agropecuaria,Agronomía,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,100.0,22.0,2736.0,SI,80.0,353.0,748.0,False,False,False,False,5.0,2736.0,100.0,22.0,0.5184020606519184,0.22,0.5558091167229097,0.4
4575,Agropecuaria,Conservación de Suelos y Agua,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,120.0,34.0,2736.0,SI,63.0,184.0,608.0,False,False,False,False,5.0,2736.0,120.0,34.0,0.5184020606519184,0.34,0.5384201927800261,0.4
4576,Ciencias Forestales,Ciencias Forestales,Universidad Nacional Agraria De La Selva,Huánuco      ,Universidad,Pública,5.0,100.0,24.0,3644.0,SI,63.0,253.0,586.0,False,False,False,False,5.0,3644.0,100.0,24.0,0.6814944614456417,0.24,0.5558091167229097,0.4
4577,Administración de Empresas,Ingeniería en Gestión Empresarial,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,13.0,3572.0,SI,71.0,516.0,334.0,False,False,True,False,5.0,3572.0,4260.0,13.0,0.6701370773869256,0.13,0.1956400029810189,0.4
4578,Economía,Economía ,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,52.0,4131.0,SI,58.0,110.0,318.0,False,False,True,False,5.0,4131.0,135.0,52.0,0.7528838707707435,0.52,0.5271723663623523,0.4
4579,Biología,Biología,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,14.0,2836.0,SI,60.0,407.0,323.0,False,False,True,False,5.0,2836.0,127.0,14.0,0.5388301582629267,0.14,0.5330072961793992,0.4
4580,Zootecnia,Zootecnia,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,38.0,2602.0,SI,112.0,292.0,491.0,False,False,True,False,5.0,2602.0,120.0,38.0,0.48982595706018356,0.38,0.5384201927800261,0.4
4581,Estadística,Estadística e Informática,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,94.0,4267.0,SI,52.0,55.0,261.0,False,False,True,True,5.0,4267.0,115.0,80.0,0.7713189862486677,0.8,0.5424818446192973,0.4
4582,Ingeniería en Industrias Alimentarias,Industrias Alimentarias,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,13.0,3123.0,SI,89.0,683.0,510.0,False,False,True,False,5.0,3123.0,144.0,13.0,0.5936890430935451,0.13,0.5210049772668309,0.4
4583,Ingeniería Pesquera,Pesquería,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,130.0,2861.0,SI,81.0,62.0,415.0,False,False,True,True,5.0,2861.0,120.0,80.0,0.5438246629592435,0.8,0.5384201927800261,0.4
4584,Ecología y Medio Ambiente,Ingeniería Ambiental,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,3.0,3822.0,SI,56.0,1770.0,324.0,False,False,True,False,5.0,3822.0,149.0,3.0,0.7086367362834095,0.03,0.5177420591852049,0.4
4585,Ecología y Medio Ambiente,Meteorología,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,59.0,3822.0,SI,32.0,54.0,171.0,False,False,True,False,5.0,3822.0,149.0,59.0,0.7086367362834095,0.59,0.5177420591852049,0.4
4586,Agropecuaria,Agronomía,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,27.0,3054.0,SI,180.0,649.0,1045.0,False,False,True,False,5.0,3054.0,120.0,27.0,0.5809746030898704,0.27,0.5384201927800261,0.4
4587,Agropecuaria,Ingeniería Agrícola,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,47.0,3054.0,SI,81.0,170.0,511.0,False,False,True,False,5.0,3054.0,120.0,47.0,0.5809746030898704,0.47,0.5384201927800261,0.4
4588,Ciencias Forestales,Ingeniería Forestal,Universidad Nacional Agraria La Molina,Lima         ,Universidad,Pública,5.0,0.0,15.0,3501.0,SI,63.0,400.0,428.0,False,False,True,False,5.0,3501.0,98.5,15.0,0.6587110628446555,0.15,0.5572492463157075,0.4
4589,"Administración de Servicios Turísticos, Hotelería y Gastronomía",Ecoturismo,Universidad Nacional Amazónica de Madre De Dios,Madre De Dios,Universidad,Pública,5.0,,69.0,0.0,NO,67.0,97.0,246.0,False,True,True,False,5.0,2008.0,153.0,69.0,0.34236935090096615,0.69,0.5152091007533911,0.4
4590,Negocios Internacionales,Administración de Negocios Internacionales,Universidad Nacional Amazónica de Madre De Dios,Madre De Dios,Universidad,Pública,5.0,,35.0,0.0,NO,87.0,242.0,333.0,False,True,True,False,5.0,1970.0,5965.0,35.0,0.33149853827641595,0.35,0.16324592488167167,0.4
4591,Contabilidad y Finanzas,Contabilidad y Finanzas,Universidad Nacional Amazónica de Madre De Dios,Madre De Dios,Universidad,Pública,5.0,,32.0,0.0,NO,90.0,274.0,355.0,False,True,True,False,5.0,2254.0,223.5,32.0,0.4081273714219802,0.32,0.4789314334153917,0.4
4592,Derecho,Derecho y Ciencias Políticas,Universidad Nacional Amazónica de Madre De Dios,Madre De Dios,Universidad,Pública,6.0,,42.0,0.0,NO,93.0,220.0,355.0,False,True,True,False,6.0,2354.0,232.0,42.0,0.4328284259694875,0.42,0.4753546355656274,0.19999999999999996
4593,Ingeniería de Sistemas y Cómputo,Ingeniería de Sistemas e Informática,Universidad Nacional Amazónica de Madre De Dios,Madre De Dios,Universidad,Pública,5.0,,57.0,0.0,SI,84.0,145.0,243.0,False,True,True,False,5.0,2839.0,200.0,57.0,0.5394318176393554,0.57,0.48957352623788175,0.4
4594,Ingeniería en Agroindustria,Ingeniería Agroindustrial,Universidad Nacional Amazónica de Madre De Dios,Madre De Dios,Universidad,Pública,5.0,,40.0,0.0,SI,59.0,144.0,191.0,False,True,True,False,5.0,2284.0,128.0,40.0,0.4156508729140173,0.4,0.5322582895556007,0.4
4595,Ciencias Forestales,Ingeniería Forestal y del Medio Ambiente,Universidad Nacional Amazónica de Madre De Dios,Madre De Dios,Universidad,Pública,5.0,,57.0,0.0,SI,70.0,121.0,313.0,False,True,True,False,5.0,3054.0,98.5,57.0,0.5809746030898704,0.57,0.5572492463157075,0.4
4596,Veterinaria,Medicina Veterinaria y Zootecnia,Universidad Nacional Amazónica de Madre De Dios,Madre De Dios,Universidad,Pública,5.0,,81.0,0.0,SI,54.0,66.0,163.0,False,True,True,True,5.0,2117.0,128.0,80.0,0.37244682286635833,0.8,0.5322582895556007,0.4
4597,Enfermería,Enfermería,Universidad Nacional Amazónica de Madre De Dios,Madre De Dios,Universidad,Pública,5.0,,62.0,0.0,NO,58.0,93.0,174.0,False,True,True,False,5.0,1985.5,196.5,62.0,0.33595778275924326,0.62,0.4912642298326657,0.4
4598,Contabilidad y Finanzas,Contabilidad,Universidad Nacional Autónoma de Chota,Cajamarca    ,Universidad,Pública,5.0,50.0,15.0,0.0,NO,40.0,261.0,152.0,False,True,False,False,5.0,2254.0,50.0,15.0,0.4081273714219802,0.15,0.6215741074760337,0.4
4599,Ingeniería en Agroindustria,Ingeniería Agroindustrial,Universidad Nacional Autónoma de Chota,Cajamarca    ,Universidad,Pública,5.0,50.0,32.0,0.0,NO,40.0,125.0,147.0,False,True,False,False,5.0,2284.0,50.0,32.0,0.4156508729140173,0.32,0.6215741074760337,0.4
4600,Ingeniería Civil,Ingeniería Civil,Universidad Nacional Autónoma de Chota,Cajamarca    ,Universidad,Pública,5.0,50.0,15.0,0.0,NO,40.0,251.0,152.0,False,True,False,False,5.0,3240.0,50.0,15.0,0.6146197869893506,0.15,0.6215741074760337,0.4
4601,Ciencias Forestales,Ingeniería Forestal y del Medio Ambiente,Universidad Nacional Autónoma de Chota,Cajamarca    ,Universidad,Pública,5.0,50.0,20.0,0.0,NO,40.0,198.0,146.0,False,True,False,False,5.0,3054.0,50.0,20.0,0.5809746030898704,0.2,0.6215741074760337,0.4
4602,Enfermería,Enfermería,Universidad Nacional Autónoma de Chota,Cajamarca    ,Universidad,Pública,5.0,50.0,25.0,0.0,NO,40.0,157.0,154.0,False,True,False,False,5.0,1985.5,50.0,25.0,0.33595778275924326,0.25,0.6215741074760337,0.4
4603,Educación Inicial,Educación Inicial,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,141.0,0.0,NO,65.0,46.0,121.0,False,True,True,True,5.0,1442.0,135.0,80.0,0.15399061989962143,0.8,0.5271723663623523,0.4
4604,Educación Primaria,Educación Primaria,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,156.0,0.0,NO,114.0,73.0,222.0,False,True,True,True,5.0,1507.0,161.0,80.0,0.17907265001090614,0.8,0.5103348002164665,0.4
4605,Ciencias de la Comunicación,Ciencias de la Comunicación,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,131.0,0.0,NO,80.0,61.0,209.0,False,True,True,True,5.0,2327.0,178.0,80.0,0.4262640611851533,0.8,0.5007303764685849,0.4
4606,Administración de Empresas,Administración,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,11.0,2051.0,NO,106.0,903.0,500.0,False,False,True,False,5.0,2051.0,4260.0,11.0,0.35442526058386226,0.11,0.1956400029810189,0.4
4607,Economía,Economía ,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,74.0,1839.0,NO,109.0,147.0,445.0,False,False,True,False,5.0,1839.0,135.0,74.0,0.2923467345615097,0.74,0.5271723663623523,0.4
4608,Contabilidad y Finanzas,Contabilidad,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,45.0,1863.0,NO,172.0,380.0,683.0,False,False,True,False,5.0,1863.0,223.5,45.0,0.2997239867501576,0.45,0.4789314334153917,0.4
4609,Derecho,Derecho,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,6.0,,16.0,2297.0,NO,67.0,415.0,327.0,False,False,True,False,6.0,2297.0,232.0,16.0,0.4188804298707411,0.16,0.4753546355656274,0.19999999999999996
4610,Zootecnia,Zootecnia,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,252.0,0.0,SI,149.0,59.0,343.0,False,True,True,True,5.0,2530.0,120.0,80.0,0.47385785150692056,0.8,0.5384201927800261,0.4
4611,Geología,Ingeniería Geológica,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,16.0,3795.0,NO,61.0,377.0,374.0,False,False,True,False,5.0,3795.0,52.0,16.0,0.7046019930962881,0.16,0.6178718485220296,0.4
4612,Ingeniería de Sistemas y Cómputo,Ingeniería de Sistemas y Computación,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,22.0,2522.0,NO,41.0,180.0,224.0,False,False,True,False,5.0,2522.0,200.0,22.0,0.47205564978432224,0.22,0.48957352623788175,0.4
4613,Ingeniería en Industrias Alimentarias,Industrias Alimentarias,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,194.0,0.0,NO,74.0,38.0,121.0,False,True,True,True,5.0,2067.0,144.0,80.0,0.35884679732577063,0.8,0.5210049772668309,0.4
4614,"Ingeniería Minera, Metalurgia y Petróleo",Ingeniería de Minas,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,13.0,3732.0,NO,99.0,741.0,445.0,False,False,True,False,5.0,3732.0,110.0,13.0,0.6950748721844847,0.13,0.5467224805273678,0.4
4615,"Ingeniería Minera, Metalurgia y Petróleo",Ingeniería Metalúrgica,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,42.0,3732.0,NO,92.0,215.0,369.0,False,False,True,False,5.0,3732.0,110.0,42.0,0.6950748721844847,0.42,0.5467224805273678,0.4
4616,Ingeniería Civil,Ingeniería Civil,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,11.0,0.0,NO,59.0,504.0,370.0,False,True,True,False,5.0,3240.0,156.0,11.0,0.6146197869893506,0.11,0.5133521904470348,0.4
4617,Ecología y Medio Ambiente,Ingeniería Ambiental,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,17.0,3032.0,NO,175.0,1014.0,665.0,False,False,True,False,5.0,3032.0,149.0,17.0,0.5768602816785019,0.17,0.5177420591852049,0.4
4618,Agropecuaria,Agronomía,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,149.0,2295.0,SI,239.0,160.0,756.0,False,False,True,True,5.0,2295.0,120.0,80.0,0.4183847659354882,0.8,0.5384201927800261,0.4
4619,Medicina,Medicina Humana,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,7.0,,8.0,0.0,NO,42.0,467.0,102.0,False,True,True,False,7.0,4117.5,150.0,8.0,0.7510209165805163,0.08,0.51710254277639,0.0
4620,Odontología,Odontología,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,66.0,0.0,NO,52.0,78.0,244.0,False,True,True,False,5.0,1792.0,4340.0,66.0,0.27761665886162723,0.66,0.19384972833870673,0.4
4621,Enfermería,Enfermería,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,27.0,2244.0,NO,95.0,342.0,529.0,False,False,True,False,5.0,2244.0,196.5,27.0,0.40559727839644316,0.27,0.4912642298326657,0.4
4622,Obstetricia,Obstetricia,Universidad Nacional Daniel Alcides Carrión,Pasco        ,Universidad,Pública,5.0,,58.0,1933.0,NO,109.0,187.0,464.0,False,False,True,False,5.0,1933.0,1278.0,58.0,0.32071051260754263,0.58,0.31146592086923197,0.4
4623,Contabilidad y Finanzas,Contabilidad y Finanzas,Universidad Nacional de Barranca,Lima         ,Universidad,Pública,5.0,215.0,29.0,0.0,NO,80.0,268.0,383.0,False,True,False,False,5.0,2254.0,215.0,29.0,0.4081273714219802,0.29,0.48264630250572804,0.4
4624,Derecho,Derecho y Ciencias Políticas,Universidad Nacional de Barranca,Lima         ,Universidad,Pública,6.0,215.0,64.0,0.0,NO,80.0,125.0,347.0,False,True,False,False,6.0,2354.0,215.0,64.0,0.4328284259694875,0.64,0.48264630250572804,0.19999999999999996
4625,Ingeniería en Industrias Alimentarias,Ingeniería de Industrias Alimentarias,Universidad Nacional de Barranca,Lima         ,Universidad,Pública,5.0,215.0,72.0,0.0,NO,78.0,107.0,337.0,False,True,False,False,5.0,2067.0,215.0,72.0,0.35884679732577063,0.72,0.48264630250572804,0.4
4626,Ingeniería Civil,Ingeniería Civil,Universidad Nacional de Barranca,Lima         ,Universidad,Pública,5.0,215.0,32.0,0.0,NO,80.0,249.0,389.0,False,True,False,False,5.0,3240.0,215.0,32.0,0.6146197869893506,0.32,0.48264630250572804,0.4
